조사명,학교급,indicator_id,대분류코드,대분류,소주제코드,소주제,응답주체,지표명,조사연도,주기,코드,응답수,비율,선지라벨
경기학교교육실태조사,중학교,TR_TALK_04,C11,교사 전문성,S1102,동료 협력,교사,동료교사와의 대화(주제와 시간) - 4)학생 생활지도 및 상담,2021,1주기,6.0,902,17.38,5시간 이상
경기학교교육실태조사,중학교,TR_TALK_04,C11,교사 전문성,S1102,동료 협력,교사,동료교사와의 대화(주제와 시간) - 4)학생 생활지도 및 상담,2025,2주기,1.0,193,6.89,1시간 미만
경기학교교육실태조사,중학교,TR_TALK_04,C11,교사 전문성,S1102,동료 협력,교사,동료교사와의 대화(주제와 시간) - 4)학생 생활지도 및 상담,2025,2주기,2.0,543,19.39,1시간 이상~ 2시간 미만
경기학교교육실태조사,중학교,TR_TALK_04,C11,교사 전문성,S1102,동료 협력,교사,동료교사와의 대화(주제와 시간) - 4)학생 생활지도 및 상담,2025,2주기,3.0,617,22.04,2시간 이상~ 3시간 미만
경기학교교육실태조사,중학교,TR_TALK_04,C11,교사 전문성,S1102,동료 협력,교사,동료교사와의 대화(주제와 시간) - 4)학생 생활지도 및 상담,2025,2주기,4.0,510,18.21,3시간 이상~ 4시간 미만
경기학교교육실태조사,중학교,TR_TALK_04,C11,교사 전문성,S1102,동료 협력,교사,동료교사와의 대화(주제와 시간) - 4)학생 생활지도 및 상담,2025,2주기,5.0,351,12.54,4시간 이상~ 5시간 미만
경기학교교육실태조사,중학교,TR_TALK_04,C11,교사 전문성,S1102,동료 협력,교사,동료교사와의 대화(주제와 시간) - 4)학생 생활지도 및 상담,2025,2주기,6.0,586,20.93,5시간 이상
경기학교교육실태조사,중학교,TR_TRAIN_01,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 1)교수학습 및 평가,2021,1주기,1.0,546,10.52,없음(0시간)
경기학교교육실태조사,중학교,TR_TRAIN_01,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 1)교수학습 및 평가,2021,1주기,2.0,1975,38.06,1-15시간
경기학교교육실태조사,중학교,TR_TRAIN_01,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 1)교수학습 및 평가,2021,1주기,3.0,1329,25.61,16-30시간
경기학교교육실태조사,중학교,TR_TRAIN_01,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 1)교수학습 및 평가,2021,1주기,4.0,569,10.97,31-45시간
경기학교교육실태조사,중학교,TR_TRAIN_01,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 1)교수학습 및 평가,2021,1주기,5.0,331,6.38,46-60시간
경기학교교육실태조사,중학교,TR_TRAIN_01,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 1)교수학습 및 평가,2021,1주기,6.0,439,8.46,61시간 이상
경기학교교육실태조사,중학교,TR_TRAIN_01,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 1)교수학습 및 평가,2025,2주기,1.0,175,6.25,없음(0시간)
경기학교교육실태조사,중학교,TR_TRAIN_01,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 1)교수학습 및 평가,2025,2주기,2.0,944,33.71,1-15시간
경기학교교육실태조사,중학교,TR_TRAIN_01,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 1)교수학습 및 평가,2025,2주기,3.0,782,27.93,16-30시간
경기학교교육실태조사,중학교,TR_TRAIN_01,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 1)교수학습 및 평가,2025,2주기,4.0,269,9.61,31-45시간
경기학교교육실태조사,중학교,TR_TRAIN_01,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 1)교수학습 및 평가,2025,2주기,5.0,143,5.11,46-60시간
경기학교교육실태조사,중학교,TR_TRAIN_01,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 1)교수학습 및 평가,2025,2주기,6.0,487,17.39,61시간 이상
경기학교교육실태조사,중학교,TR_TRAIN_02,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 2)교육정보화 및 에듀테크 활용,2021,1주기,1.0,1160,22.35,없음(0시간)
경기학교교육실태조사,중학교,TR_TRAIN_02,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 2)교육정보화 및 에듀테크 활용,2021,1주기,2.0,2475,47.7,1-15시간
경기학교교육실태조사,중학교,TR_TRAIN_02,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 2)교육정보화 및 에듀테크 활용,2021,1주기,3.0,858,16.53,16-30시간
경기학교교육실태조사,중학교,TR_TRAIN_02,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 2)교육정보화 및 에듀테크 활용,2021,1주기,4.0,326,6.28,31-45시간
경기학교교육실태조사,중학교,TR_TRAIN_02,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 2)교육정보화 및 에듀테크 활용,2021,1주기,5.0,180,3.47,46-60시간
경기학교교육실태조사,중학교,TR_TRAIN_02,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 2)교육정보화 및 에듀테크 활용,2021,1주기,6.0,190,3.66,61시간 이상
경기학교교육실태조사,중학교,TR_TRAIN_02,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 2)교육정보화 및 에듀테크 활용,2025,2주기,1.0,110,3.93,없음(0시간)
경기학교교육실태조사,중학교,TR_TRAIN_02,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 2)교육정보화 및 에듀테크 활용,2025,2주기,2.0,1182,42.21,1-15시간
경기학교교육실태조사,중학교,TR_TRAIN_02,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 2)교육정보화 및 에듀테크 활용,2025,2주기,3.0,905,32.32,16-30시간
경기학교교육실태조사,중학교,TR_TRAIN_02,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 2)교육정보화 및 에듀테크 활용,2025,2주기,4.0,344,12.29,31-45시간
경기학교교육실태조사,중학교,TR_TRAIN_02,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 2)교육정보화 및 에듀테크 활용,2025,2주기,5.0,98,3.5,46-60시간
경기학교교육실태조사,중학교,TR_TRAIN_02,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 2)교육정보화 및 에듀테크 활용,2025,2주기,6.0,161,5.75,61시간 이상
경기학교교육실태조사,중학교,TR_TRAIN_04,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 3)진로 및 진학 지도,2021,1주기,1.0,1824,35.15,없음(0시간)
경기학교교육실태조사,중학교,TR_TRAIN_04,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 3)진로 및 진학 지도,2021,1주기,2.0,2203,42.46,1-15시간
경기학교교육실태조사,중학교,TR_TRAIN_04,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 3)진로 및 진학 지도,2021,1주기,3.0,637,12.28,16-30시간
경기학교교육실태조사,중학교,TR_TRAIN_04,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 3)진로 및 진학 지도,2021,1주기,4.0,244,4.7,31-45시간
경기학교교육실태조사,중학교,TR_TRAIN_04,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 3)진로 및 진학 지도,2021,1주기,5.0,139,2.68,46-60시간
경기학교교육실태조사,중학교,TR_TRAIN_04,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 3)진로 및 진학 지도,2021,1주기,6.0,142,2.74,61시간 이상
경기학교교육실태조사,중학교,TR_TRAIN_04,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 3)진로 및 진학 지도,2025,2주기,1.0,781,27.89,없음(0시간)
경기학교교육실태조사,중학교,TR_TRAIN_04,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 3)진로 및 진학 지도,2025,2주기,2.0,1309,46.75,1-15시간
경기학교교육실태조사,중학교,TR_TRAIN_04,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 3)진로 및 진학 지도,2025,2주기,3.0,437,15.61,16-30시간
경기학교교육실태조사,중학교,TR_TRAIN_04,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 3)진로 및 진학 지도,2025,2주기,4.0,133,4.75,31-45시간
경기학교교육실태조사,중학교,TR_TRAIN_04,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 3)진로 및 진학 지도,2025,2주기,5.0,64,2.29,46-60시간
경기학교교육실태조사,중학교,TR_TRAIN_04,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 3)진로 및 진학 지도,2025,2주기,6.0,76,2.71,61시간 이상
경기학교교육실태조사,중학교,TR_TRAIN_05,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 4)교육과정 및 교육정책,2021,1주기,1.0,1903,36.67,없음(0시간)
경기학교교육실태조사,중학교,TR_TRAIN_05,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 4)교육과정 및 교육정책,2021,1주기,2.0,2217,42.72,1-15시간
경기학교교육실태조사,중학교,TR_TRAIN_05,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 4)교육과정 및 교육정책,2021,1주기,3.0,570,10.98,16-30시간
경기학교교육실태조사,중학교,TR_TRAIN_05,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 4)교육과정 및 교육정책,2021,1주기,4.0,229,4.41,31-45시간
경기학교교육실태조사,중학교,TR_TRAIN_05,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 4)교육과정 및 교육정책,2021,1주기,5.0,136,2.62,46-60시간
경기학교교육실태조사,중학교,TR_TRAIN_05,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 4)교육과정 및 교육정책,2021,1주기,6.0,134,2.58,61시간 이상
경기학교교육실태조사,중학교,TR_TRAIN_05,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 4)교육과정 및 교육정책,2025,2주기,1.0,535,19.11,없음(0시간)
경기학교교육실태조사,중학교,TR_TRAIN_05,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 4)교육과정 및 교육정책,2025,2주기,2.0,1514,54.07,1-15시간
경기학교교육실태조사,중학교,TR_TRAIN_05,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 4)교육과정 및 교육정책,2025,2주기,3.0,494,17.64,16-30시간
경기학교교육실태조사,중학교,TR_TRAIN_05,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 4)교육과정 및 교육정책,2025,2주기,4.0,143,5.11,31-45시간
경기학교교육실태조사,중학교,TR_TRAIN_05,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 4)교육과정 및 교육정책,2025,2주기,5.0,53,1.89,46-60시간
경기학교교육실태조사,중학교,TR_TRAIN_05,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 4)교육과정 및 교육정책,2025,2주기,6.0,61,2.18,61시간 이상
경기학교교육실태조사,중학교,TR_TRAIN_06,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 5)상담 및 학급경영,2021,1주기,1.0,1583,30.51,없음(0시간)
경기학교교육실태조사,중학교,TR_TRAIN_06,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 5)상담 및 학급경영,2021,1주기,2.0,2369,45.65,1-15시간
경기학교교육실태조사,중학교,TR_TRAIN_06,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 5)상담 및 학급경영,2021,1주기,3.0,688,13.26,16-30시간
경기학교교육실태조사,중학교,TR_TRAIN_06,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 5)상담 및 학급경영,2021,1주기,4.0,242,4.66,31-45시간
경기학교교육실태조사,중학교,TR_TRAIN_06,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 5)상담 및 학급경영,2021,1주기,5.0,156,3.01,46-60시간
경기학교교육실태조사,중학교,TR_TRAIN_06,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 5)상담 및 학급경영,2021,1주기,6.0,151,2.91,61시간 이상
경기학교교육실태조사,중학교,TR_TRAIN_06,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 5)상담 및 학급경영,2025,2주기,1.0,723,25.82,없음(0시간)
경기학교교육실태조사,중학교,TR_TRAIN_06,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 5)상담 및 학급경영,2025,2주기,2.0,1351,48.25,1-15시간
경기학교교육실태조사,중학교,TR_TRAIN_06,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 5)상담 및 학급경영,2025,2주기,3.0,438,15.64,16-30시간
경기학교교육실태조사,중학교,TR_TRAIN_06,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 5)상담 및 학급경영,2025,2주기,4.0,133,4.75,31-45시간
경기학교교육실태조사,중학교,TR_TRAIN_06,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 5)상담 및 학급경영,2025,2주기,5.0,75,2.68,46-60시간
경기학교교육실태조사,중학교,TR_TRAIN_06,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 5)상담 및 학급경영,2025,2주기,6.0,80,2.86,61시간 이상
경기학교교육실태조사,중학교,TR_TRAIN_07,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 6)학교폭력예방 교육 및 성교육,2021,1주기,1.0,205,3.95,없음(0시간)
경기학교교육실태조사,중학교,TR_TRAIN_07,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 6)학교폭력예방 교육 및 성교육,2021,1주기,2.0,3179,61.26,1-15시간
경기학교교육실태조사,중학교,TR_TRAIN_07,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 6)학교폭력예방 교육 및 성교육,2021,1주기,3.0,1170,22.55,16-30시간
경기학교교육실태조사,중학교,TR_TRAIN_07,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 6)학교폭력예방 교육 및 성교육,2021,1주기,4.0,332,6.4,31-45시간
경기학교교육실태조사,중학교,TR_TRAIN_07,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 6)학교폭력예방 교육 및 성교육,2021,1주기,5.0,171,3.3,46-60시간
경기학교교육실태조사,중학교,TR_TRAIN_07,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 6)학교폭력예방 교육 및 성교육,2021,1주기,6.0,132,2.54,61시간 이상
